location_name,datetimeLocal,co,no2,o3,pm10,pm25,so2,pm25_24h,pm10_24h,no2_24h,so2_24h,co_8h,o3_8h,si_pm25,si_pm10,si_no2,si_so2,si_co,si_o3,AQI,dominant_pollutant,AQI_category,hour,dayofweek,month,is_weekend,hour_sin,hour_cos,doy_sin,doy_cos,co_lag1,co_lag3,co_lag24,co_roll6_mean,no2_lag1,no2_lag3,no2_lag24,no2_roll6_mean,o3_lag1,o3_lag3,o3_lag24,o3_roll6_mean,pm10_lag1,pm10_lag3,pm10_lag24,pm10_roll6_mean,pm25_lag1,pm25_lag3,pm25_lag24,pm25_roll6_mean,so2_lag1,so2_lag3,so2_lag24,so2_roll6_mean,AQI_lag1,AQI_lag3,AQI_lag24,AQI_roll6_mean,"station_Ballygunge, Kolkata - WBPCB","station_Bidhannagar, Kolkata - WBPCB","station_Fort William, Kolkata - WBPCB","station_Jadavpur, Kolkata - WBPCB","station_Rabindra Sarobar, Kolkata - WBPCB","station_Victoria, Kolkata - WBPCB"
"Ballygunge, Kolkata - WBPCB",2022-01-26 04:00:00+05:30,1075.7142857142858,59.3,11.958571428571428,164.22857142857143,94.8,10.275714285714288,95.92380952380952,162.62312925170068,65.38571428571429,10.781292517006804,1.2161428571428572,11.913589285714284,217.80886699507388,141.9442268182441,81.63846153846154,13.476615646258503,57.32333333333333,11.913589285714284,217.80886699507388,pm25,Poor,4,2,1,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1128.571428571429,1234.2857142857142,1328.5714285714284,1240.904761904762,66.8,81.8,54.37142857142857,83.26333333333332,10.592857142857142,7.86142857142857,6.08,9.283023809523806,165.64285714285714,168.4714285714286,173.94285714285712,168.5195238095238,95.8,97.8,114.61428571428571,97.76666666666665,9.928571428571429,9.234285714285711,5.427142857142857,9.211238095238095,221.0299085151302,226.69866291344124,205.91524418786085,227.57881773399015,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-01-26 05:00:00+05:30,1022.8571428571428,51.8,13.324285714285717,162.81428571428572,93.8,10.622857142857145,94.9047619047619,162.34761904761905,65.44285714285714,11.004761904761905,1.193,10.122625,214.33004926108373,141.76116970278045,81.7102564102564,13.75595238095238,56.06333333333333,10.122625,214.33004926108373,pm25,Poor,5,2,1,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1075.7142857142858,1181.4285714285716,1250.0,1207.857142857143,59.3,74.3,50.6,78.05,11.958571428571428,9.227142857142857,5.95,8.544285714285714,164.22857142857143,167.05714285714288,168.6,167.76428571428573,94.8,96.8,115.2,97.3,10.275714285714288,9.581428571428573,5.93,9.407857142857143,217.80886699507388,223.99317382125264,210.23183023872684,225.00221674876846,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-01-26 06:00:00+05:30,970.0,44.3,14.69,161.4,92.8,10.97,93.94444444444446,161.97460317460315,64.73333333333332,11.148888888888887,1.155,9.91,211.05172413793107,141.51332694151486,80.8188034188034,13.936111111111112,53.99444444444444,9.91,211.05172413793107,pm25,Poor,6,2,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1022.8571428571428,1128.571428571429,1240.0,1155.0,51.8,66.8,59.2,70.55,13.324285714285717,10.592857142857142,10.996666666666666,9.909999999999998,162.81428571428572,165.64285714285714,169.23333333333332,166.35000000000002,93.8,95.8,112.96666666666668,96.3,10.622857142857145,9.928571428571429,7.943333333333333,9.755,214.33004926108373,221.0299085151302,213.69276839313136,222.16783954961295,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-01-26 07:00:00+05:30,1030.0,49.2,13.49,162.3,102.3,14.1,93.54285714285714,161.61428571428573,63.84761904761905,11.346190476190475,1.11625,10.955,209.6807881773399,141.2739213806328,79.7059829059829,14.182738095238092,51.884722222222216,10.955,209.6807881773399,pm25,Poor,7,2,1,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,970.0,1075.7142857142858,1230.0,1102.142857142857,44.3,59.3,67.80000000000001,63.050000000000004,14.69,11.958571428571428,16.043333333333333,11.275714285714285,161.4,164.22857142857143,169.86666666666667,164.93571428571428,92.8,94.8,110.73333333333332,95.3,10.97,10.275714285714288,9.956666666666669,10.102142857142857,211.05172413793107,217.80886699507388,216.42640583554376,219.15206427398547,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-01-26 08:00:00+05:30,998.75,47.7875,22.00875,161.66250000000002,101.1125,14.04375,93.19107142857143,161.1934523809524,62.48511904761905,11.444940476190476,1.080200892857143,12.894129464285715,208.4798645320197,140.99430728667306,77.99412393162393,14.306175595238097,,12.894129464285715,208.4798645320197,pm25,Poor,8,2,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1030.0,1022.8571428571428,1220.0,1068.0952380952383,49.2,51.8,76.4,57.61666666666667,13.49,13.324285714285717,21.09,12.213809523809523,162.3,162.81428571428572,170.5,163.90714285714284,102.3,93.8,108.5,96.05,14.1,10.622857142857145,11.97,10.913095238095238,209.6807881773399,214.33004926108373,218.53664266767717,216.31575181796856,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-01-26 09:00:00+05:30,967.5,46.375,30.527500000000003,161.025,99.925,13.9875,93.07511904761904,160.97654761904764,61.45345238095237,11.520726190476193,1.0468526785714287,15.727388392857144,208.08402709359603,140.85018935762224,76.69792735042734,14.400907738095238,,15.727388392857144,208.08402709359603,pm25,Poor,9,2,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,998.75,970.0,1112.0,1037.6488095238094,47.7875,44.3,68.04,53.197916666666664,22.00875,14.69,40.42,14.34407738095238,161.66250000000002,161.4,165.58,163.0080357142857,101.1125,92.8,102.36,96.76875,14.04375,10.97,12.396,11.656815476190475,208.4798645320197,211.05172413793107,219.5022811671088,213.73020026976306,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-01-26 10:00:00+05:30,936.25,44.9625,39.04625,160.38750000000002,98.7375,13.93125,93.195,160.96357142857144,60.75261904761905,11.57354761904762,1.016205357142857,19.454776785714287,208.4932758620689,140.84156759348036,75.81739316239316,14.466934523809524,,19.454776785714287,208.4932758620689,pm25,Poor,10,2,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,967.5,1030.0,1004.0,1010.8035714285716,46.375,49.2,59.68000000000001,49.793749999999996,30.527500000000003,13.49,59.75,17.66651785714286,161.025,162.3,160.66,162.23839285714288,99.925,102.3,96.22,97.45625,13.9875,14.1,12.822,12.333303571428573,208.08402709359603,209.6807881773399,219.4726167685388,211.57255336617405,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-01-26 11:00:00+05:30,,,,,,,93.35075,161.22475000000003,61.22425,11.489825,1.0001530612244898,20.72076530612245,209.024974137931,141.0151023489933,76.40995512820513,14.36228125,,20.72076530612245,209.024974137931,pm25,Poor,11,2,1,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,936.25,998.75,896.0,987.5595238095239,44.9625,47.7875,51.32000000000001,47.40416666666666,39.04625,22.00875,79.08,22.181130952380954,160.38750000000002,161.66250000000002,155.74,161.5982142857143,98.7375,101.1125,90.08,98.1125,13.93125,14.04375,13.248,12.942559523809523,208.4932758620689,208.4798645320197,221.73485411140587,210.01995484400655,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-01-26 13:00:00+05:30,842.5,40.725,64.6025,158.475,95.175,13.7625,94.840625,162.268125,61.489375,11.4801875,0.9455357142857144,34.34982142857143,214.11109913793103,141.70835151006713,76.7430608974359,14.350234375,47.27678571428572,34.34982142857143,214.11109913793103,pm25,Poor,13,2,1,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,873.75,936.25,680.0,961.25,42.1375,44.9625,34.6,46.09250000000001,56.08375,39.04625,117.74,32.23125,159.1125,160.38750000000002,145.9,160.8975,96.3625,98.7375,77.8,99.6875,13.81875,13.93125,14.1,13.976249999999999,211.14536637931027,208.4932758620689,225.772263868066,209.15138269704428,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-01-26 15:00:00+05:30,780.0,37.9,81.64,157.2,92.8,13.65,96.07,163.049,60.95700000000001,11.5214,0.8871428571428571,52.432857142857145,218.30793103448275,142.2271879194631,76.07417948717949,14.40175,44.35714285714285,52.432857142857145,218.30793103448275,pm25,Poor,15,2,1,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,811.25,873.75,812.0,886.25,39.3125,42.1375,47.04,42.7025,73.12125,56.08375,95.218,52.67625,157.83749999999998,159.1125,150.98000000000002,159.3675,93.9875,96.3625,82.2,96.8375,13.70625,13.81875,12.988,13.841249999999999,216.4986206896552,211.14536637931027,231.17125187406293,211.22622721674875,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-01-26 16:00:00+05:30,780.1219512195122,37.984146341463415,81.79890243902439,157.30548780487803,92.8060975609756,13.748963414634147,96.49030487804878,163.2382743902439,60.19320731707317,11.587248170731709,0.8559102787456446,60.9743074912892,219.74276492851132,142.35294741365198,75.11454252657911,14.484060213414631,42.79551393728223,60.9743074912892,219.74276492851132,pm25,Poor,16,2,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,780.0,842.5,878.0,848.75,37.9,40.725,53.26,41.00750000000001,81.64,64.6025,83.957,62.89874999999999,157.2,158.475,153.52,158.6025,92.8,95.175,84.39999999999999,95.4125,13.65,13.7625,12.432,13.773750000000001,218.30793103448275,214.11109913793103,232.9300974512744,212.93021120689653,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-02-02 14:00:00+05:30,750.7142857142857,48.614285714285714,103.85357142857144,166.00357142857143,88.34642857142858,34.2975,,,,,0.785813837730214,106.46481831757092,,,,,39.2906918865107,109.0748807976048,109.0748807976048,o3,Moderate,14,2,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,767.1428571428571,800.0,967.5,783.5714285714286,49.642857142857146,51.7,46.375,50.67142857142858,105.13571428571429,107.7,30.527500000000003,106.41785714285714,168.8357142857143,174.5,161.025,171.66785714285712,90.16428571428573,93.8,99.925,91.98214285714285,32.825,29.88,13.9875,31.352500000000003,109.71794906131366,110.54780578813252,208.08402709359603,163.83629627815415,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-02-02 15:00:00+05:30,,,,,,,,,,,0.785813837730214,106.46481831757092,,,,,39.2906918865107,109.0748807976048,109.0748807976048,o3,Moderate,15,2,2,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,750.7142857142857,783.5714285714286,936.25,775.3571428571429,48.614285714285714,50.67142857142857,44.9625,50.15714285714286,103.85357142857144,106.41785714285714,39.04625,105.77678571428572,166.00357142857143,171.66785714285714,160.38750000000002,170.25178571428572,88.34642857142858,91.98214285714286,98.7375,91.07321428571429,34.2975,31.3525,13.93125,32.08875,109.0748807976048,110.23934271152945,208.4932758620689,145.82356214539882,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-02-03 18:00:00+05:30,450.0,32.9,41.63,89.5,37.8,63.47,,,,,0.3855102040816326,64.27897959183674,,,,,19.275510204081638,64.27897959183674,64.27897959183674,o3,Satisfactory,18,3,2,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,413.33333333333337,340.0,780.2439024390244,376.6666666666667,29.566666666666663,22.9,38.06829268292683,26.23333333333333,51.68666666666667,71.8,81.95780487804878,61.74333333333333,91.4,95.2,157.4109756097561,93.3,39.5,42.9,92.81219512195122,41.199999999999996,66.01666666666667,71.11,13.847926829268292,68.56333333333333,68.05380952380952,73.72321428571428,219.1448456085546,89.77170318413738,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-02-03 19:00:00+05:30,462.5,33.5,39.0425,85.425,35.224999999999994,49.67,,,,,0.3951339285714285,61.12441964285714,,,,,19.756696428571427,61.12441964285714,61.12441964285714,o3,Satisfactory,19,3,2,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,450.0,376.6666666666667,780.3658536585366,395.0,32.9,26.23333333333333,38.15243902439024,27.9,41.63,61.74333333333333,82.11670731707318,56.715,89.5,93.3,157.51646341463413,92.35,37.8,41.2,92.81829268292682,40.35,63.47,68.56333333333333,13.94689024390244,67.28999999999999,64.27897959183674,71.32723809523809,218.60222876366691,82.33685106036104,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-02-04 07:00:00+05:30,370.0,23.4,31.79,56.5,25.6,7.69,32.28285714285714,78.16714285714286,27.468571428571423,32.68175,0.3830357142857143,34.56232142857143,53.167586206896544,78.16714285714286,34.33571428571428,40.8521875,19.151785714285715,34.56232142857143,78.16714285714286,pm10,Satisfactory,7,4,2,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,350.0,354.2857142857143,800.0,373.80952380952385,22.4,20.81428571428571,51.7,23.090476190476185,28.91,37.52857142857143,107.7,35.22428571428571,64.8,60.42857142857143,174.5,62.930952380952384,19.9,23.47142857142857,93.8,23.435714285714287,7.76,6.29,29.88,6.81,79.30751879699248,81.3966386554622,110.54780578813252,82.16815700549226,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-02-04 08:00:00+05:30,365.0,20.3,43.46,62.4,23.25,7.78,31.852721088435374,77.41632653061225,27.12721088435374,31.495952380952374,0.3722321428571429,35.824464285714285,52.440804597701145,77.41632653061225,33.909013605442176,39.36994047619047,18.611607142857142,35.824464285714285,77.41632653061225,pm10,Satisfactory,8,4,2,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,370.0,330.0,783.5714285714286,364.2857142857143,23.4,18.4,50.67142857142857,22.314285714285713,31.79,38.57,106.41785714285714,34.78857142857142,56.5,58.3,171.66785714285714,61.211904761904755,25.6,22.8,91.98214285714286,23.454761904761906,7.69,5.96,31.3525,6.878333333333333,78.16714285714286,80.11349206349206,110.23934271152945,80.95706857011811,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-02-04 09:00:00+05:30,360.0,17.2,55.13,68.3,20.9,7.87,31.35487012987013,77.00194805194805,26.675974025974025,30.42204545454545,0.3638392857142856,38.41517857142857,51.59960815047022,77.00194805194805,33.34496753246753,38.02755681818182,18.19196428571428,38.41517857142857,77.00194805194805,pm10,Satisfactory,9,4,2,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,365.0,350.0,767.1428571428571,357.97619047619054,20.3,22.4,49.642857142857146,21.423809523809524,43.46,28.91,105.13571428571429,36.12428571428571,62.4,64.8,168.8357142857143,60.830952380952375,23.25,19.9,90.16428571428573,23.19404761904762,7.78,7.76,32.825,7.016666666666667,77.41632653061225,79.30751879699248,109.71794906131366,79.85137696014078,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-02-04 10:00:00+05:30,372.8571428571428,18.857142857142858,53.13857142857143,64.25714285714285,20.557142857142857,7.698571428571428,30.88540372670807,76.44782608695652,26.33602484472049,29.434068322981364,0.3600892857142857,40.62678571428572,,76.44782608695652,32.920031055900616,36.792585403726704,18.004464285714285,40.62678571428572,76.44782608695652,pm10,Satisfactory,10,4,2,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,360.0,370.0,750.7142857142857,354.88095238095235,17.2,23.4,48.614285714285714,20.419047619047618,55.13,31.79,103.85357142857144,39.23142857142857,68.3,56.5,166.00357142857143,61.78809523809523,20.9,25.6,88.34642857142858,22.65357142857143,7.87,7.69,34.2975,7.2250000000000005,77.00194805194805,78.16714285714286,109.0748807976048,78.90051115927498,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-02-04 15:00:00+05:30,437.1428571428572,27.142857142857142,43.18142857142857,44.04285714285714,18.84285714285714,6.841428571428572,26.0625,67.54791666666667,26.129166666666663,18.22083333333333,0.394375,48.44375,43.4375,67.54791666666667,32.66145833333333,22.776041666666664,19.71875,48.44375,67.54791666666667,pm10,Satisfactory,15,4,2,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,424.2857142857143,398.57142857142856,340.0,392.1428571428571,25.485714285714288,22.17142857142857,22.9,21.34285714285714,45.17285714285714,49.15571428571429,71.8,50.151428571428575,48.08571428571429,56.17142857142857,95.2,58.19285714285715,19.185714285714287,19.87142857142857,42.9,20.04285714285714,7.012857142857143,7.355714285714286,71.11,7.441428571428571,69.67946428571429,73.79122023809524,73.72321428571428,74.07540878505553,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-02-04 16:00:00+05:30,450.0,28.8,41.19,40.0,18.5,6.67,25.11666666666667,65.32708333333333,26.23611111111111,15.641944444444444,0.405,48.16,41.86111111111112,65.32708333333333,32.795138888888886,19.552430555555556,20.25,48.16,65.32708333333333,pm10,Satisfactory,16,4,2,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,437.1428571428572,411.4285714285714,376.6666666666667,405.0,27.142857142857142,23.82857142857143,26.23333333333333,23.0,43.18142857142857,47.16428571428571,61.74333333333333,48.160000000000004,44.04285714285714,52.12857142857143,93.3,54.15,18.84285714285714,19.52857142857143,41.2,19.7,6.841428571428572,7.184285714285714,68.56333333333333,7.27,67.54791666666667,71.76056547619048,71.32723809523809,72.49973688750863,True,False,False,False,False,False
"Ballygunge, Kolkata - WBPCB",2022-02-04 17:00:00+05:30,487.5,29.4,36.2475,41.375,22.9,7.0675,24.425,63.242708333333326,26.229166666666668,13.185729166666668,0.4209375,45.799687500000005,40.708333333333336,63.242708333333326,32.786458333333336,16.482161458333334,21.046875,45.799687500000005,63.242708333333326,pm10,Satisfactory,17,4,2,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,450.0,424.2857142857143,413.33333333333337,417.8571428571429,28.8,25.485714285714288,29.566666666666663,24.657142857142855,41.19,45.17285714285714,51.68666666666667,46.16857142857143,40.0,48.08571428571429,91.4,50.107142857142854,18.5,19.185714285714287,39.5,19.357142857142858,6.67,7.012857142857143,66.01666666666667,7.098571428571429,65.32708333333333,69.67946428571429,68.05380952380952,70.64627976190476,True,False,False,False,False,False
