location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
6950,"Jadavpur, Kolkata - WBPCB","co",550,"µg/m³","2022-01-31T05:30:00Z","2022-01-31T11:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",4850,"µg/m³","2022-01-31T06:30:00Z","2022-01-31T12:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",420,"µg/m³","2022-01-31T07:30:00Z","2022-01-31T13:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",460,"µg/m³","2022-01-31T08:30:00Z","2022-01-31T14:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",460,"µg/m³","2022-01-31T09:30:00Z","2022-01-31T15:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",420,"µg/m³","2022-01-31T10:30:00Z","2022-01-31T16:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",550,"µg/m³","2022-01-31T17:30:00Z","2022-01-31T23:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0,"µg/m³","2022-02-01T09:30:00Z","2022-02-01T15:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",440,"µg/m³","2022-02-01T11:30:00Z","2022-02-01T17:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",510,"µg/m³","2022-02-01T12:30:00Z","2022-02-01T18:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",910,"µg/m³","2022-02-01T13:15:00Z","2022-02-01T18:45:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",1620,"µg/m³","2022-02-01T14:30:00Z","2022-02-01T20:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",1250,"µg/m³","2022-02-01T16:15:00Z","2022-02-01T21:45:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",880,"µg/m³","2022-02-01T18:00:00Z","2022-02-01T23:30:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",830,"µg/m³","2022-02-01T19:30:00Z","2022-02-02T01:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",740,"µg/m³","2022-02-01T20:30:00Z","2022-02-02T02:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",620,"µg/m³","2022-02-01T21:30:00Z","2022-02-02T03:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",510,"µg/m³","2022-02-01T22:30:00Z","2022-02-02T04:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",590,"µg/m³","2022-02-01T23:30:00Z","2022-02-02T05:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",560,"µg/m³","2022-02-02T00:30:00Z","2022-02-02T06:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",550,"µg/m³","2022-02-02T01:30:00Z","2022-02-02T07:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",570,"µg/m³","2022-02-02T02:30:00Z","2022-02-02T08:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",600,"µg/m³","2022-02-02T03:30:00Z","2022-02-02T09:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",640,"µg/m³","2022-02-02T04:30:00Z","2022-02-02T10:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",6020,"µg/m³","2022-02-02T06:30:00Z","2022-02-02T12:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",410,"µg/m³","2022-02-02T07:15:00Z","2022-02-02T12:45:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",1380,"µg/m³","2022-02-02T13:30:00Z","2022-02-02T19:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",1130,"µg/m³","2022-02-02T15:30:00Z","2022-02-02T21:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",800,"µg/m³","2022-02-02T17:30:00Z","2022-02-02T23:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",610,"µg/m³","2022-02-02T18:30:00Z","2022-02-03T00:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",490,"µg/m³","2022-02-02T19:15:00Z","2022-02-03T00:45:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",560,"µg/m³","2022-02-03T16:30:00Z","2022-02-03T22:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",390,"µg/m³","2022-02-04T01:30:00Z","2022-02-04T07:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",420,"µg/m³","2022-02-04T03:30:00Z","2022-02-04T09:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",430,"µg/m³","2022-02-05T07:30:00Z","2022-02-05T13:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",470,"µg/m³","2022-02-05T11:30:00Z","2022-02-05T17:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",240,"µg/m³","2022-03-24T21:00:00Z","2022-03-25T02:30:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",230,"µg/m³","2022-03-25T12:45:00Z","2022-03-25T18:15:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",220,"µg/m³","2022-03-25T13:45:00Z","2022-03-25T19:15:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",220,"µg/m³","2022-03-25T14:45:00Z","2022-03-25T20:15:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",220,"µg/m³","2022-03-25T15:45:00Z","2022-03-25T21:15:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",200,"µg/m³","2022-03-25T16:45:00Z","2022-03-25T22:15:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",190,"µg/m³","2022-03-25T17:45:00Z","2022-03-25T23:15:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",180,"µg/m³","2022-03-25T18:45:00Z","2022-03-26T00:15:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
